To deal with the South Korean parade at 12/21WECARE, call for Han Jun volunteers 20 to 35 years old to wear enemies related to the enemy and wait for their activity to make an action or behavior that destroys the image.The purpose is to pay close attention to the media, confuse the focus of the other party's activities, enhance the overall morale of the Korean army, and absorb the favors of neutral voters	0
For parents, please care about drugs to tolerate the campus. They have been forcibly cultivated by the DPP as 5 grams of innocence. Are you really not afraid of young parents?Do you really want to take a small (child) as a bet?Why don't young parents get up to protest the legislation of campus drugs?I'm so worried!	1
The Communist Party uses an underground gambling disk to buy tickets in the name of gambling, and use election gambling to operate this presidential election	0
The cuisine government is really crazy ?? The Kuomintang Shen Zhihui proposed a revision of the campus drug tolerance, one gram can not be kept! But being blocked by the DPP and relaxed the punishment criteria to holding 0.1 grams of 50 packs each, it is criminal.Punishment 	0
Yunlin ~ Lun Back 盘 This plate ~ Dog meat is from Yunlin ~ Lun Back, which has proved that this plate of meat is ~ Dog Meat's house in this house is that some villagers gathered here can eat hereThe source was provided to the villagers by a village chief. After the dog and the village chief asked to escape the slaughter of foreign workers, they were slaughtered and cooked and then asked the villagers to be happy to eat villagers in this house.~ Stretching does not need money, foreign workers require half a dog ~ 4 hands and feet and internal organs	0
Tsai Ing -wen is about to get off immediately.Also change the car!If you change one, it takes 33 million. He has changed three cars in less than 4 years. Now, is it too wasteful to waste our taxes?	0
The DPP has known that the President Cai's fake diploma will cause the election to collapse. In addition, if the political achievements are too poor, it will accelerate the collapse.	0
Just now the website of the China Election Association was viewed, it was true (the picture was announced by the Central Election Commission) referendum 12/16 quietly announced on the establishment of the website of the China Election Association. Why not announced on various news media?And announce the voting date?Do you deliberately secretly tied to the 2020.01.11 election, causing the whole people to take off guard?There is no announcement of public listening?	0
During the last year's strength, Chen Zhiming, a member of Luzhou District Councilor Chen Zhiming, and a man set the genitals with socks to participate in nude parade photos	0
The green vegetable group recruited partial green personnel to serve as a prisoner, and planned to let the blank votes flow into the irrigation and use the printed mud as a waste of the other party.False walking workers, recording tapes, etc.; When receiving tickets, deliberately damaged the blue votes; the blue votes were deliberately invalidated when singing the ticket; the green camp existing Zhi Duoxing Qiu Yiren trading, looking for their own chairman, looking for their own tickets to supervise the ticket	0
According to news, the DPP has been planning to plan the presidential case of the removal of the presidential presidential case next year	0
Taiwan's new AIDS continues to increase at the speed of about 6 people a day, of which nearly 9 are male and male behaviors.	1
Please vote for the No. 2 South Korean Yu, take revenge for Lai Qingde for me?	0
Dry!I want to buy eggs and throw him	0
[Poison] Look at the shameless DPP.Open drugs into campus.There is no more than a certain amount.Students have no guilt.Essence	0
The latest government policy offense and defense	0
Please Guang Chuan (Zhao Demin) ... 8,000 election staff assigned by the party ...	0
[Very important] [Very important] Please repost our United States's Ting Han group remind everyone that there is another kind of Olympic step: Li Jinyong is called a seal to the seal of the 2 and Korean. In the naked eye, the wax or oil that is difficult to see, so that the red ink on the toll is not dry. When the votes are folded, it is easy to spend and become a waste ticket. However, the seal of No. 3 and Xiaoying is normal, and it is easy to absorb paper with red ink. In this way, a large number of Korean fans can be made into waste votes, killing people invisible, causing scams to win, and they can also take a lead in prove that scam -dish polls are leading the way. (Auobu upgrade) The way to crack, before stamping, first touch the No. 3 and No. 2 with clean fingers, stamp, check it, and alert whether there are abnormalities. Intersection (Note that the votes must not be damaged by pollution, otherwise it will become a waste ticket.) As long as one person detects differently, the situation will be continuously spread immediately in the group. We are standing and doing things Do not act freely!	0
Han Dao hugged and hugged the baby without the consent of his parents.	0
This election uses an oily printing table in voting!Here we sincerely call on Taiwan. We should not make the votes a waste of tickets too much. Please be careful and take the sacred votes carefully.	0
From the netizen, I am the elementary elementary elementary elementary elementary elementary elementary elementary school in Da'an District. It is said that the good tomorrow is 1/11, or our original class will do elections.At the beginning of October, I was silent. I called and asked. We were replaced without warning in the batch ... Strangely, the election has always been missing in previous years. How can there be no announcement in early October this year?Approval of people replaced us!IntersectionI am afraid that no one can monitor the tickets throughout the country.In a blink of an eye, the whole box of the ticket cabinet was replaced, or the tickets of a bunch of plants lying on the bed were pulled out to Cai Yingwen. There are many ways to make hands and feet.	0
Non -Korean ~~~ Do not vote.EssenceEssenceDear Han Fan remembers the day of voting ,,,,,,,,,,, and. I want to show the votes to the election staff, show our determination to show our Han Jiajun!IntersectionIntersectionIntersectionIntersection	0
The latest government policy offense and defense	0
Han Dao did not have the consent of his parents, and hugged the baby again and again.	0
2019/12/25 The Kaohsiung team is Christmas at the beginning	0
Influenza can be controlled. In terms of the number of deaths, the death rate of the flu is 0.00037. Wuhan pneumonia has no antidote. The death rate is 3 ﹪ ~ 5 ﹪. You feel that you are not serious. Welcome to the mainland for testing.The spirit of people drowned is very good, but no disease from the world's Datong should be made up and jokes.	0
Released Lin Jianxiang Cai Jian as: 1.18 % will return to the current bank interest in 6 years [Cai Xuan instructions: completed year in 4 years in advance]	0
Thank you Cai Huang for allowing children to have room for drug use	0
Popular pneumonia and epidemic cold are not ordinary diseases ... It is difficult to treat it with current medical development and antibacterial, because it is a causal disease that changes between heaven and earth. If you treat it with medicine, it will be moreSevere and offending to heaven and not control, it will cause human beings to kill themselves by themselves.	1
The source is the recording of the internal meeting of the epidemic prevention system in Wuhan. It has been determined to be SARI. It is determined that it is SARS's evolutionary virus (whether the final name is not known).Mistake lung cells are foreign objects to launch an offense. Patients are all killed by their immune system. All the drugs on the market are invalid.What is more scary is that this virus is smarter than SARS; 1. L forces longer 2. Some patients from infection to the onset to death, the body temperature is always normal (*That is to say, fever is not the characteristic symptom of the disease through the body temperature through the body temperatureScreening cannot ensure a complete survey, which is also the reason for the city) 3. The speed of communication is faster, and only evidence of air communication is currently obtained, but there are no other ways.	0
The people are going to go in and out of the way today. The scammers are governing the country. Yesterday, the Sausan coin spines were about to take pictures of the national media to take pictures ... After the show, the road was sealed again ... I really cheated a lot.	0
Date: No. 6/22 this year, location: The venue of Taoyuan Zunjue Hotel, about 300 new residents (Vietnam, China, Thailand, Indonesia ... foreign bride, with voting qualifications), only 8 hours How to get a Buffet for free with your sisters, and eat Buffet for free, and a hotel restaurant of 6,600 yuan in the evening to include breakfast for breakfast.	0
I hope I can really die in one shot	0
When the nomad is too happy ... the civil servants did not know that the tourism knew this for a long time.At present, the Taipei Municipal Government will subsidize the 9,000 yuan low -income households per month for the nomads of Longshan Temple. Some spouses give 31,000 yuan. The DPP considers the price index and inflation. It is hoped to increase it to 34,000 yuan.As a result, when he was young, he worked hard to study for exams. The military education staff who stood out of the thousands of people, 33,415 yuan after retirement was less than those who traveled to the Longshan Temple in Taipei City.This tells us how to educate the next generation and strive to study. Examination. Dedicate for the country for a lifetime. Everyone has received the same way when everyone is old.One generation, do not have to work hard to play, just be a nomad in the future, anyway, more than the army.Buy tickets in disguise ... please, please pass it out ...	1
It is recommended that you: other paper products, you can consider buying some, toilet paper, cotton cotton, kitchen paper towels, it is estimated that it will be short.	1
There is a patient with a patient diagnosed with pneumonia in Wuhan today	0
If there are other paper products in the company, you can consider buying some, toilet paper, cotton, and kitchen paper towels. It is estimated that it will be short.	1
It is reported that this year's voting, the election will use oily printed mud, which is not easy to dry. When the votes are folded, it will be dyed to the side. As long as it is Korean Yu, it is a waste ticket.Shameless, let's tell you, spread it out, pay attention when voting!Slightly dry and fold!	0
The lawyer's license in New York was canceled, and even the United States knew that Xiaoying's doctor was fake. The following is the information judged by the Supreme Court of New York	0
The DPP has passed the Drug Regulations. The campus can legally own 50 grams of drugs. It will be regarded as drug trafficking after more than the weight.Strict punishment is blocked by the Green Committee	0
It is recommended that you: other paper products, you can consider buying some, toilet paper, cotton cotton, kitchen paper towels, it is estimated that it will be short.	0
Southern women's diagnosis cases are in Chengda. The symptoms of this patient were diagnosed twice before diagnosis.	0
Shoot it, then beheaded, hung his head high in the Chung Kyoga Memorial Hall	1
Britain bought 138 latest F-35 fighters for only 361.9 billion.The cuisine government costs 390 billion yuan to buy 66 F16 fighters after falling for 20 years. It turned out that the United States supported Taiwan in this way.Or is it that the people of the government pit our people?The cuisine of the cuisine harmed the people of Taiwan, and everyone struck this incompetent, corruption, lack of virtue ... More	1
Take a look at the Vietnamese government, and then look at the wise government in our Taiwan#唉 ~ Everyone is still lining up to buy a allocation mask ... really enough+#xx@	1
exclusive news.Chinese students in the batch of epidemic areas under the escort of Chinese police.Taking advantage of the night, I have returned to the Campus of Chenggong University.Since then, Tainan East District has fallen.Recently, please don't come to Tainan.	1
All these filths are sent to the crematorium to burn the vegetable GG and the Yinjin Party.Ugh!Poor people are really no longer awakened!	0
It will rain these days, don't be dripped by the rain, a little farther away from the rain!Looking at the meteorological report, the rainy cloud belt drifted from the inner road of China, that is, the area of Chongqing and Hubei. The clouds may come with bacteria and viruses over, please be careful!	0
The film passed to me in Hong Kong, before being removed from the green media, please read it in 5 minutes. Share it with private messages or LINE, and don't upload Facebook, it will be blocked!This is the Cai government's gold aid and support of mobs activities	0
The DPP uses NCC to control the first -class effort of major media!Even the news of the dengue epidemic did not dare to broadcast the report and helped the Tainan City Government to hide the epidemic.If it weren't for the righteous people to turn PO with LINE, I think that the nation's compatriots have been deceived, it would be extremely abominable.	0
Under the presidential instructions, the police deliberately placed strong weapons such as long and short guns and watermelon knives on the table of the press conference.	0
I just arrived in Taiwan, and my relatives said that Kinmen's home isolate more than 100 ...	1
As the mayor of Kaohsiung, even the administrative division can't memorize, even the old name of Kaohsiung hit a dog wrong, it is really humiliating Kaohsiung people!	0
At a critical moment of epidemic prevention, what do you want to buy with a living virus that you are likely to be used to buy?	0
Today I learned that the government exported 8 million sub -masks to Japan in February, but parents were not allowed to send cloth masks to children studying and working overseas ...	1
Use the mobile phone APP to pre-order for the adoption mask. Earlier mobile phone newsletters can be notified to pick up the goods at 7-11 today. After walking to 7-11 to pick up the goods just now, holding a cowhide envelope [9 pieces with 9 pieces are equipped with 9 pieces.Mask], holding coffee in one hand, walking on the road. Suddenly, a modified motorcycle rode quickly, and instantly took away the leather envelope on my hand. I was startled., The other party actually pasted the license plate number with tape, and it was clear that it was a random rush, which was characterized by: (a man, the back seat was a female line to grab it).Don't show off, otherwise you will wait for another 14 days before you can pre -order the mask again.	1
The Ministry of Education's backup children's mask collection designated service base	0
The red lamp was transferred to $ 5,400 right on the 20th of this month, and the driver's license was revoked three times ... The traffic police are going to levy the year -end bonus to the country!	0
The red lamp was transferred to $ 5,400 right on the 20th of this month, and the driver's license was revoked three times ... The traffic police are going to levy the year -end bonus to the country!	0
Minister of Health and Welfare of the Republic of China: Chen Shizhong reminded everyone: Emphasize again: Don't go out, after the Dragon Boat Festival (June 25), look at the control of the epidemic!Warning: Once dyed, even if it is cured, the sequelae will drag the second half of your life!This plague is more serious than SARS 17 years ago, and the side effects of medicines used are greater.If you have special effects, you can only save your lives, that's all!Think about your family before going out. Don't get involved in your family. If you can go out without going out, you can forward it together!This is a battle, not a child's drama, put away your blind self -confidence and luck, and also put away your attitude that you do n’t have to hang up. There is no outsider in this battle!at home!at home!at home!Don't like it!Please forward!-Chen Shizhong	0
The Executive Yuan announced that 9 counties and cities in Taiwan will implement COVID -19 new coronary virus holidays for two weeks tomorrow. Starting from March 18, 2020, all office workers and students (mandatory) vacations are avoided to avoid spreading.Whether the county and cities have been listed: http: //bit.ly/mandaticpaidLeave	0
Cai Yingwen's ticket, you must step down	0
Bay will implement the new COVID-19 new coronary virus holiday tomorrow. Starting from March 17, 2020, all office workers and students (mandatory) vacations are avoided to avoid spreading.: Http: //bit.ly/mandatorypaidLeave	1
After receiving important information, please reserve food and daily necessities of about 1 month, and immediately go to the bank to withdraw all the deposits , rice, noodles, some dry goods (shiitake mushrooms, wolfberry, etc.) rhizome, the root stems that can be put),Stems (can be eaten on weekdays), The financial collapse of the financial collapse at the beginning of this year will really happen, There are some events behind the current progress, how the situation will evolve, Go to the bank to get all the deposits of all deposits a month or more	1
It turned out that Tsai Ing -wen chose the president in this way!It turned out to be so open!	0
To the office clerk, the affected person, Lu Yanzheng, and when the checkout left, I said: I just came back from Wuhan	0
Awen Minxiong ... (128) in the group forwarded and spread to the Vietnamese government sent young people to send free masks at the intersection.	1
How to use the mask for seven days?Don't be afraid, I teach you, wear one piece, wash	1
The mask queuing wonders, please come to line up to take photos and deposit certificates, and post together to post the net. The real rumor article, and in the message of this article, reply to the netizen I was stunned by the car to buy a mask!Ugh!, If it wasn't for buying a mask, he would not go out, he would not encounter a knot	0
Taiwan will implement the new COVID-19 new coronary virus on the holidays of two weeks tomorrow. Starting from March 17, 2020, all office workers (compulsory) vacations are avoided to avoid spreading. Check the link to check whether your county and cities have been listed:http://bit.ly/mandatorpaidLeave	0
If there are more than ten cases, the president is going to step down, so 1 directly presses the real number. In fact, the epidemic has spread. Kaohsiung, Tainan and other places have to transport several trucks to Taichung Unification 1 to incinerate.	0
In May, the PLA's force recovered Taiwan in all things and only owed one excuse	0
Anyone, at the bus, the subway saw such a bracelet on his hand, and be careful to stay away. It is a new type of pneumonia who isolate for 14 days.Go out privately.careful.	0
60 more than 10 million tablets at the end of March when manufacturing!The 105 people died when killing Taiwan!Lu 13 Yiren died 350 people!Taiwan's world first?IntersectionThe ratio is scared!IntersectionIntersectionIntersectionThe reaction came to the natural alarm!IntersectionHan, Japan and Thailand have never seen the world?One paying an unrelated attitude?IntersectionDon't have to freeze it yet?IntersectionIntersection	0
I went back to my hometown yesterday to listen to my relatives and domestic helpers that Huwei ’s foreign helpers went to pick up the masks on the roadside of the hospital, and then went back to the sober and clean and hot, and sold it online.So I advise everyone to buy a mask with unknown ways on the Internet	1
New Taipei City has been sealed	1
On the evening of the night, the elders of the family group of the family group passed the following message: Start a bunch of people stocking and snap -up, so?Is it in Harbin?Is the advertisement in the hypermarket?	0
It doesn't matter if you eat the shit, it doesn't matter if you get a little smell, catch it over there	1
Please reserve food and daily necessities for about 1 month, and immediately go to the bank to withdraw all deposits	0
The hemophilic child father, Shanghai mother, Hubei people lived in Taiwan because of the health insurance subsidy of 1.6 million a month!	0
The traffic accident video recorded at hand, but because of the time when it drove No. 132-Y7 self-use large truck driving seedlings 140 line, I heard the radio in the car said that there was a traffic accident at 17 kilometers.	0
TO Wu Zhaozheng, do you know that Taiwanese can only buy three masks a week?Do you know the Taiwan epidemic is expanding?The epidemic command center is very hard, but are you pulling your hind legs?The most important thing is ~ you know that the editor lined up for 87 minutes yesterday, and only bought the last children's mask # Donated mask people news did not dare to use Taiwan # really cheap	0
The DPP has passed the drug regulations. The campus can have 50 grams of drugs before being considered drug trafficking	1
Captured tickets can not be lost	0
Ruan Yinxue (wife of Lin Yuanqing) has a man outside	0
Everyone must be psychologically prepared. Carnations are the largest supplier of wet paper towels. At present, the factory is catching up the mask, and it is also requisitioned by the government. The wet paper towels also need Xiaotun (press: should be hoarded). Now the production line is full ~~~ The spot will wait until March ~~	0
Taiwan will implement the new COVID-19 new coronary virus on the holidays of two weeks tomorrow. Starting from March 17, 2020, all office workers (mandatory) vacations are avoided to avoid spreading.Check the link to check whether your county and cities have been listed: http://bit.ly/mandaticpaidLeave	1
My family and relatives have bought ultra -thin masks. That is not a medical mask at all.	1
As a result, the mask vending machine was super tragedy.Because the number of cards for each person cannot be limited, everyone will buy 5-10 health insurance cards, and they will be robbed of light within one hour. Later in the back of the rain, you can’t buy it.	1
The CCP can only start a war if you can't work.	0
Today I learned that the government exported 8 million sub -masks to Japan in February, but parents were not allowed to send cloth masks to children studying and working overseas	1
The 1,700 people just put back in the Ping Ping Star Number only measured the body temperature and did not screen the test. This guaranteed that it was true.	1
The government is not allowed to return to the country in Wuhan and Taiwan ~ Because of fear of epidemic prevention and lack of medical care?The government allows land to come to Taiwan!As long as the RMB is changed, there is no virus?The government said that the health insurance system is almost bankrupt ~ 200,000 US dollars can allow land people to enjoy Taiwan's senior medical health insurance?The government ignores the financial crisis of compatriots in the financial insurance financial crisis for only money ...	0
Taiwan will implement the new COVID-19 new coronary virus on the holidays of two weeks tomorrow. Starting from March 17, 2020, all office workers (mandatory) vacations are avoided to avoid spreading.Check the link to check whether your county and cities have been listed: http://bit.ly/mandaticpaidLeave (hereinafter referred to as dispute information)	1
Article of the Nationality of the Hematomy Children's Family, Parasitic in Taiwan ... Why do parents and children are not Taiwanese and do not live in Taiwan, but they can use Taiwan health insurance ...	0
The Caopu Tunnel is unreasonable, the liar govern the country ...	0
After the vacation, the next two weeks of Taiwan will not be sieved. The diagnosis is that the flu will cause how many people will die unknown?Without screening, there is no diagnosis or confirmation. Is there no epidemic?Hi everyone, do you hope that you are not the 2%of the mortality?	0
Vietnamese, Notifying home isolation and escape, Those who came from Taichung Last night, Currently positioning in Puli Senior Engineers, Please inform this person, please notify you	0
Cannabis can kill Wuhan pneumonia virus	1
A box of freight costs is 3,000. It turns out that my friends who do net shots are all hidden large families.Last time, I received a large furniture that was more large than a box of masks. The freight was only NT $ 300 (the same below). It turned out that the furniture factory absorbed 2700 yuan ... At least 150,000 for a trip, you fuckingMask is better than drug transport?	0
Spiring the spiritual incident in the building	0
Aid to protect the owner, and have good rewards?It's about to cheat again. Buying Taicai is a fool?The chairman of the Chinese Election Council Chen Yingxuan was transferred to the chairman of Terrace ... The responsibility of the DPP was originally more profitable.	0
In April 106, the film of the robber murder case in Shantou City, Guangdong Province, China, was not checked, that is, the Facebook society Memory Baye released I heard that it happened in Bade Jiushou Road ...	1
I heard that there is a corpse in Liyushan?Still on the scene ...	0
Note, note that the Kaohsiung City Government suddenly purchased 9 broken paper machines!What is the purpose?Civil servants of the municipal government, please bravely make whistlers!	0
It is really strange. This bald Su has always said that Mr. Han speaks of the taste of the rivers and lakes!But no one has seen a photo of Mr. Han, right?The following photos, this bald head is familiar with the door, the right hand tube top, who is the left hand touching the hips?Who is it?This bald hands have been oiling with both hands!Why!Rotten guys with different words and deeds!	0
Taiwan's sadness (comrades' hybridization), infection (AIDS) is very high. No wonder Cai Yingwen wants to make the green camp through the same marriage method and let Taiwan Cheng Aiz Island.May everyone ask for a blessing ...	1
Britain bought 138 latest F-35 fighters for only 361.9 billion.The cuisine government costs 390 billion yuan to buy 66 F16 fighters after falling for 20 years. It turned out that the United States supported Taiwan in this way.Or is it that the people of the government pit our people?The cuisine of the cuisine harmed the people of Taiwan, and everyone struck this incompetent, corruption, lack of virtue ... More	0
The average price of buying a F-16V fighter in Taiwan is more expensive than the British buying F35. In addition, the ammunition has to be purchased separately. Do you think that the ruling party is so reasonable.	0
A ○ ○ Breaking news: B ○ ○ There is no next generation in my heart ...	0
If one party is one party, if you want to destroy, you must be crazy first, and God can't see it. He smuggled the green ghost with private smoke, and all perished once.	0
The venue of the police officer, Su is unwilling to come, don't come.	0
Many people at the scene of many people at the scene yesterday could not be received, and it was really covered.What a crowded scene!However, there are these abominable telecommunications interference if you can't send it out!There are many people at the scene, but some people are busy and cheap than us!That is, in the photo, one is a gun specially shot the gun, and the second is the dedicated to interfere with the message, so the LINE phone on the spot is the object of the filter ..	1
Britain bought 138 F-35 fighters from the United States, as long as 361.9 billion Taiwan dollars.The Taiwan cuisine government bought 66 F-16V fighters behind the United States for 20 years, and wanted to spend 390 billion yuan.Who stands, who pit, who is pitted, who is pitted, who is deceived, who is deceived, the people in Taiwan should think about it	0
Is Taiwan Kaizi?Or Kaizi?The latest F35 was bought in the UK. It was only 361.9 billion Taiwan dollars.We bought F-16V (not good at F35 fighters), and only 66 settled 390 billion Taiwan dollars.It has been more than 3 times more expensive ~ Tianyu?Is it so expensive to pay the US protection fee?My wife is unreasonable	0
Cai Yingwen: I am a Japanese, what's going on as the president of Taiwan?	0
As long as the minimum of dengue fever patients, as long as they take Sanxibara, the probability of lowering the phenomenon mosquito bites can be reduced to zero within a few hours, and the probability of patients will decrease significantly due to the risk of dengue fever death ...	1
Cai Yingwen's cousin Cai Shineng established the Grand Japan Empire in Taoyuan, hoping to rebuild the Japanese government	0
Cai Yingwen's cousin Cai Shineng established the Grand Japan Empire in Taoyuan, hoping to rebuild the Japanese government	0
The DPP government is wrong, and the five ghosts are emptied to empty Taiwan!The DPP government does not fall, and the people of Taiwan will never be good.The Democratic Progressive Party Cai government fraud group will soon finish Taiwan!	0
Great Cai Yingwen sent 4.5 billion in four hours to Haiti.Kaohsiung's dengue fever takes 50 million to get more than 20 million!Oh shit!What Cai government	0
Cai Yingwen acknowledged that Lee Teng -hui had many abortion	0
When I stepped down, I was unhappy and cut off, and I died. I did n’t cover the sea to jump to the sea. The smuggling of the cigarettes, that is, to catch it, the sentence is punished, the law is criminal, the death penalty, that is, the shot is fair and fair,	0
The Cai government supports Hong Kong violent parade 1 billion, Kaohsiung dengue heat control zero yuan	0
Why do you spend 380 billion yuan to buy 66 F-16V? It is simply the behavior of the plate ..., the 138 F35 in the UK is only 362 billion .. etc.	0
Published a film and criticism of the President of the Executive President Police Ceremony	0
Cai Yingwen abandon the national flag (bought by people's hard -earned money)	0
ntry to teach themselves to degenerate surgery, and the high school teachings with multiple P.	1
The DPP uses NCC to control the first -class effort of major media!Even the news of the dengue epidemic did not dare to broadcast the report and helped the Tainan City Government to hide the epidemic.If it weren't for the righteous people to turn PO with LINE, I think that the nation's compatriots have been deceived, it would be extremely abominable.	0
Shock!South Korea Yu admits that the presidential president is the wrong choice	0
It takes 50 billion yuan in Taiwan dollars to revise it, which is paid by the whole people	0
I bought 37 cigarettes on the plane, and the big swing promoted the direct customs clearance.	0
The presidential team is going to change again.	0
It was only 20,000 yen for 3 days and 2 nights of Japanese TV for 3 days and 2 nights.Is the government playing money for the Japanese?There is really Le Qiaqiang: 10,000 yuan per group, etc.	0
The price of unknown transactions in Taiwan's black catfish and Dasaba, and the meeting of Taiwan and Japan in the North Primary Committee of the Pacific Golden Tuna Committee in the Central and Western Regions, reached a mutually beneficial agreement on the exchanges between Taiwan's black catfish fishing quotas and Japan's Dasaba fishing quota exchange.It will cause Taiwan to lose about NT $ 45 million	1
Tsai Ing -wen transit Denver, New York, entertaining thousands of people banquets for free	0
South Korean Yu Hand Press the beer box	0
South Korea ’s Yu Chuan President’ s National Support Association (Han Jiajun) “Web Page Posts Poster Publication News, the contents of the posts and charts are“ Apple News Network 9/8 New polls, South Korea ’s mayor’ s first	0
Penghu is now being detained from objections. The content mentioned I don't know where he was located, but he only knew that he was arrested, whether he was legally detained or illegal, and we could not verify.I invite all the folks to ask for justice for him , ... Many different words, I can't find the judgment, and I hear that others are in the county police station ...	1
The big coffee is Cai Yingwen, sell a bunch of cigarettes by yourself	0
Zhang Zhongmou supports President Tsai and President Cai to defend Taiwan's freedom, democracy and freedom in 2020	0
The Democratic Progressive Party took 41.77 million national treasury!Replace the corridor roof glazed from blue to green!Mowing	0
Related political review content	0
The great Tsai Ing -wen was only four hours when he arrived in Haiti, and he sent four pick -up and 500 million, Kaohsiung to destroy the heat of 50 million to get more than 20 million!Oh shit!What government.	0
Tsai Ing -wen took her cat to see the veterinarian. Police traffic control and followers along the way are not as good as the cat in their family.	0
It has involved public officials to aggravate money laundering and prevention, and public officials have aggravated the crime of unknown property.	0
Will Hong Kong today be Taiwan tomorrow?Why not today?Paralysis airport destroys the subway attack office ... Can you find that the government that is isolated everywhere today?Since the introduction of mobs ... The government has already become Hong Kong, which has been premeditated to make 1.11 defeat next year.	0
Guangguang is a litigation of Kobayashi Village. The Kaohsiung government Ninghua's 130 million litigation costs. Xiaolin Village was destroyed by the village. The life of 491 people only required 30 million national compensation.Xiaolin Village is half dime !!! This is the Democratic Party! This is Chen Ju !! Taiwanese want to wake up !!	0
Cai Yingwen, president who posted the transformation and production publicly, hangs pictures, and there is the end of the rebel thief	0
Is this a text of Taiwan Primary School?Did my eyes look wrong?	0
Feng Wenxiong, the deceased of a car accident, was intimidated by someone during his lifetime.	0
Balalin is a toxic and carcinogenic pesticide Cai government decided to postpone another year	0
The great Tsai Ing -wen was only four hours when he arrived in Haiti, and he sent four pick -up and 500 million, Kaohsiung to destroy the heat of 50 million to get more than 20 million!Oh shit!What government.	0
Rumors announced by the Cross -Strait Tourism Exchange Association on Cross -Strait	1
Cai Yingwen, your textbook teaches students a small amount of drug use and then bombarded	1
Prostitution in Taiwan and the same sex with the AIDS band do not know shame , 120 million yuan more than the first three years of 16 years and 80 million car buying 40 million 	1
Dear Polish folk country six west banks 13K sinking in the bridge deck is serious. I do n’t know if there is a dangerous danger, please use passers -by to be careful.	0
You can’t scold the CCP, the CCP will kill your family	0
The venue of the police officer, Su is unwilling to come, don't come.	1
Prostitution Taiwan same -sex marriage love AIDS Park, I don’t know ashamed	1
The second grade group of North Yijie Middle School (No. 1 Poetry Recitation Competition).(The presidential palace is required to be uploaded by pressure, everyone can upload it!) These girls are so cute!All remember to stay at school to check ... Bei Yi's Poetry Recitation Competition-Since we have become the neighbor of Cai Yingwen's mother-in-law film 	0
The 2020 presidential election is the tug of war between young people and elders Chuhe and Han!It is a standard photo ... (I am the power of the times, Huang Jie, her father, Mr. Huang)	0
I am the elementary elementary elementary elementary elementary school staff in Da'an District 11/24. It is good to say that we will do elections in our original class next year.At the beginning of October, I was silent. I called and asked. We were replaced without warning in the batch. Strangely, in the past years, the election has always been missing. How can there be no foreign public in early October ..... I am afraid of the countryside. No one has monitored the ticket throughout the process. At a glance, the whole box of tickets was replaced.of,	0
The government of the dead country has just been broadcast to Taiwan for 3 days and 2 nights, only 20,000 yen, more than 5,000 Taiwan dollars, outrageous!Is the dead government, do you put money for the Japanese to play?The online query is really there: 10,000 yuan per group!No wonder at Taipei Station, tourists in the northern tourist attractions have increased.Why not subsidize Taiwanese travel?Taiwanese are so expensive in Taiwan!With the money paid by the people across the country, this is the current government!It's really sad!Some Che Youzai came to the Korean group, and the tour guide said the same. Each person only paid 8,000 Taiwan dollars, lived in five stars, and came to Taiwan for 5 days. The others were subsidized by your Taiwan government.In order to create the illusion that tourists do not reduce the increasing increase, these subsidies are all the money for you and me to pay taxes and cut off -military education for outsiders. It's really angry.	0
Leave a message to destroy his relatives. Former Vice President also called the people of Taiwan across the country not to believe Cai Yingwen. Corrupt officials and private fraud to eat the state property to finish the taxpayer's hard -earned money.Korean Yu	0
Measured!How much money can be made by reporters to lose smoke?	1
The Democratic Progressive Party caused trouble!The DPP must set the National Security Five Laws, the CCP Agent Law.When treating the mainland as an enemy, all words and deeds will be listed as bandit spy arrests a little., Tourism will collapse!This is the evil result caused by the DPP!Cross -strait relations cannot be out, people can't get in, Taiwan is miserable, the people are big!	0
Mayor of Pig, Swine fever, and heard that Taoyuan's swine fever was still hidden.	1
This woman spent more money spent in the decoration official's residence than to prevent and control the national dengue fever epidemic. This woman is not good enough for the 8 million bullet prevention cars of her predecessor, not 25 million top -level high -end cars!Yuan's coffee beans! This woman has 32 secretaries, and each person receives 10,000 to 120,000 a month (they are all this woman or relative of the DPP's key)! This woman eats crazy about it.Do you still let him spend our hard -earned taxes?	0
The abused girl was taken to the hospital for treatment, placed, and dad was transferred	1
The DPP can't afford to lose, and the votes will emerge one by one!IntersectionIntersectionFor the National Supervisory tickets, the Chinese Election Association has prepared to make a ticket. They have found themselves and trained them how to make tickets. Please make good benefits to prevent blocking?(None of the original election staff is needed, with students, there must be ghosts)	1
Important reminders, the ban on the ban on the party is very important. In addition to insisting on voting the President Han in the next year, remember to sign on the votes so that it will not be done by the national machine! Please help all Han Jiajun to share it to share	0
Can this ruling party still support?Yesterday (10/26) spent 30 million yuan, inviting homosexuals from all over the world to march in Taipei to harm our next generation, can you accept it?	0
It turns out that this is what Tsai Ing -wen wants. It spent 30 million to engage in such things, and I vomited!	0
Important reminders, the ban on the ban on the party is very important. In addition to insisting on voting the President of Han next year, remember to sign on the votes so that it will not be done by the national machine! Please help all Han Jiajun to share it!	0
Tsai Ing -wen failed to pass the 98th NO!	0
